Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;RandomKeys;Size;Type;UseCapacity
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;11,342573;0,000018;B/op;true;2896;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,682339;0,000013;B/op;true;2896;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,682336;0,000015;B/op;true;2896;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,101537;0,000021;B/op;true;3251;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,061861;0,000027;B/op;true;3251;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,951724;0,000011;B/op;true;3251;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,118879;0,000057;B/op;true;3251;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,108909;0,000013;B/op;true;3251;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,103992;0,000014;B/op;true;3251;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,101533;0,000013;B/op;true;3251;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,101534;0,000015;B/op;true;3251;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,999756;0,000023;B/op;true;3649;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;4,509772;0,000026;B/op;true;3649;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,193498;0,000012;B/op;true;3649;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,015248;0,000075;B/op;true;3649;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,006332;0,000011;B/op;true;3649;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,001951;0,000018;B/op;true;3649;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,999759;0,000016;B/op;true;3649;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,999759;0,000016;B/op;true;3649;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,017627;0,000022;B/op;true;4096;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,017631;0,000024;B/op;true;4096;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,517591;0,000011;B/op;true;4096;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;16,031409;0,000108;B/op;true;4096;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,023454;0,000016;B/op;true;4096;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,019544;0,000016;B/op;true;4096;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,017597;0,000017;B/op;true;4096;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,017597;0,000013;B/op;true;4096;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,142276;0,000035;B/op;true;4598;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,142273;0,000017;B/op;true;4598;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,814743;0,000017;B/op;true;4598;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;14,281261;0,000096;B/op;true;4598;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,147492;0,000014;B/op;true;4598;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,144008;0,000009;B/op;true;4598;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,142273;0,000019;B/op;true;4598;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,142275;0,000016;B/op;true;4598;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,363164;0,000036;B/op;true;5161;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,363169;0,000056;B/op;true;5161;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,744077;0,000025;B/op;true;5161;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;12,723385;0,000076;B/op;true;5161;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,367788;0,000027;B/op;true;5161;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,364696;0,000021;B/op;true;5161;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,363142;0,000015;B/op;true;5161;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,363141;0,000013;B/op;true;5161;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,668957;0,000035;B/op;true;5793;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,668963;0,000039;B/op;true;5793;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,790123;0,000023;B/op;true;5793;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;11,335318;0,000172;B/op;true;5793;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,673086;0,000028;B/op;true;5793;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;11,326824;0,000044;B/op;true;5793;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,668947;0,000033;B/op;true;5793;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,668947;0,000031;B/op;true;5793;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,090473;0,000028;B/op;true;6502;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,05082;0,000062;B/op;true;6502;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,940659;0,000015;B/op;true;6502;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,0992;0,00013;B/op;true;6502;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,094159;0,000033;B/op;true;6502;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,091703;0,00003;B/op;true;6502;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,09046;0,000022;B/op;true;6502;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,090463;0,000023;B/op;true;6502;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,989934;0,00005;B/op;true;7298;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;4,499966;0,000093;B/op;true;7298;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,183655;0,000027;B/op;true;7298;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,997782;0,000275;B/op;true;7298;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,993194;0,000036;B/op;true;7298;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,991016;0,000055;B/op;true;7298;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,989922;0,000049;B/op;true;7298;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,98993;0,000047;B/op;true;7298;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,008892;0,000098;B/op;true;8192;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,0089;0,000088;B/op;true;8192;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,508828;0,00002;B/op;true;8192;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;16,016092;0,000347;B/op;true;8192;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,011776;0,000023;B/op;true;8192;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,00983;0,000049;B/op;true;8192;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,008845;0,000043;B/op;true;8192;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,00885;0,000057;B/op;true;8192;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,135291;0,000067;B/op;true;9195;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,135297;0,000062;B/op;true;9195;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,808033;0,000032;B/op;true;9195;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;14,269257;0,000319;B/op;true;9195;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,13787;0,000044;B/op;true;9195;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,136155;0,000033;B/op;true;9195;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,135263;0,000035;B/op;true;9195;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,135273;0,000049;B/op;true;9195;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,356886;0,000042;B/op;true;10321;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,356897;0,000055;B/op;true;10321;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,737984;0,000058;B/op;true;10321;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;12,71241;0,000231;B/op;true;10321;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,35913;0,000031;B/op;true;10321;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,357599;0,000064;B/op;true;10321;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,356815;0,000038;B/op;true;10321;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,356829;0,000056;B/op;true;10321;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,663337;0,000106;B/op;true;11585;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,663338;0,000115;B/op;true;11585;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,784643;0,000042;B/op;true;11585;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;11,325504;0,000505;B/op;true;11585;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,66534;0,000063;B/op;true;11585;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;11,320993;0,000088;B/op;true;11585;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,663279;0,000046;B/op;true;11585;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,663264;0,000067;B/op;true;11585;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,085082;0,000143;B/op;true;13004;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,045426;0,000175;B/op;true;13004;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,935158;0,000042;B/op;true;13004;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,089588;0,000327;B/op;true;13004;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,086835;0,000062;B/op;true;13004;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,085585;0,000078;B/op;true;13004;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,084987;0,000077;B/op;true;13004;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,084997;0,000048;B/op;true;13004;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,985054;0,000116;B/op;true;14596;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;4,495154;0,000195;B/op;true;14596;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,178774;0,000068;B/op;true;14596;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,989293;0,000393;B/op;true;14596;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,986687;0,000079;B/op;true;14596;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,985584;0,000125;B/op;true;14596;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,985063;0,000091;B/op;true;14596;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,98503;0,000132;B/op;true;14596;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,004521;0,000108;B/op;true;16384;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,004528;0,000127;B/op;true;16384;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,504486;0,000058;B/op;true;16384;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;16,008591;0,000249;B/op;true;16384;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,006007;0,000063;B/op;true;16384;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,005019;0,000081;B/op;true;16384;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,004539;0,000078;B/op;true;16384;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,004519;0,000089;B/op;true;16384;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,024473;0,010906;B/op;true;1024000;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,028459;0,011049;B/op;true;1024000;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,506599;0,005344;B/op;true;1024000;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;16,102673;0,065025;B/op;true;1024000;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,016245;0,012684;B/op;true;1024000;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,020447;0,008904;B/op;true;1024000;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,016213;0,01303;B/op;true;1024000;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,014874;0,013234;B/op;true;1024000;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,158215;0,014028;B/op;true;1149000;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,162304;0,018687;B/op;true;1149000;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,823759;0,017441;B/op;true;1149000;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;14,389274;0,053675;B/op;true;1149000;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,14227;0,009771;B/op;true;1149000;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,14331;0,010368;B/op;true;1149000;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,141146;0,008313;B/op;true;1149000;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,145431;0,013073;B/op;true;1149000;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,377689;0,010427;B/op;true;1290000;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,379377;0,016901;B/op;true;1290000;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,753679;0,015488;B/op;true;1290000;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;12,829483;0,061224;B/op;true;1290000;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,367153;0,01725;B/op;true;1290000;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,369699;0,015261;B/op;true;1290000;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,363619;0,013757;B/op;true;1290000;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,370321;0,01751;B/op;true;1290000;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,690247;0,019106;B/op;true;1448000;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,685631;0,021632;B/op;true;1448000;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,805439;0,019821;B/op;true;1448000;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;11,417212;0,11524;B/op;true;1448000;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,673023;0,01245;B/op;true;1448000;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;11,373483;0,053622;B/op;true;1448000;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,675964;0,021781;B/op;true;1448000;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,676063;0,015538;B/op;true;1448000;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,12331;0,03561;B/op;true;1625000;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,060393;0,01996;B/op;true;1625000;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,955567;0,019433;B/op;true;1625000;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,221785;0,08665;B/op;true;1625000;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,124823;0,03704;B/op;true;1625000;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,138432;0,056855;B/op;true;1625000;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,126723;0,039507;B/op;true;1625000;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;10,127495;0,035303;B/op;true;1625000;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,043681;0,041039;B/op;true;1825000;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;4,539503;0,028515;B/op;true;1825000;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;6,202601;0,026031;B/op;true;1825000;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,13857;0,173937;B/op;true;1825000;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,023996;0,042424;B/op;true;1825000;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,041281;0,038894;B/op;true;1825000;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,039627;0,047673;B/op;true;1825000;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;9,036785;0,062257;B/op;true;1825000;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,066954;0,037241;B/op;true;2048000;Array;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,079867;0,048894;B/op;true;2048000;Array94;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;5,533134;0,020189;B/op;true;2048000;Cellar;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;16,323976;0,140658;B/op;true;2048000;LockFree;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,077284;0,032993;B/op;true;2048000;FastUtil;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,077299;0,045445;B/op;true;2048000;Koloboke;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,069159;0,034986;B/op;true;2048000;OpenLinearFibonacci;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;8,084457;0,039123;B/op;true;2048000;RobinHood;true
org.kblees.hashtable.primitive.IntSetAddBenchmark.add:gc.alloc.rate.norm;avgt;1;9;7,178795;0,031795;B/op;true;2299000;Array;true
