"Benchmark";"Mode";"Threads";"Samples";"Score";"Score Error (99,9%)";"Unit";"HashTable";"Key";"RandomKeys";"Size";"UseCapacity"
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;216,394280;28,884097;"ns/op";NonBlocking;Int;true;10321;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;123,344479;2,550386;"ns/op";NonBlocking;Int;true;11585;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;183,784328;10,991700;"ns/op";NonBlocking;Int;true;13004;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;166,830252;0,867609;"ns/op";NonBlocking;Int;true;14596;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;158,231014;2,823319;"ns/op";NonBlocking;Int;true;16384;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;59,209277;1,617759;"ns/op";Smoothie;Int;true;1024;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;66,810763;2,617395;"ns/op";Smoothie;Int;true;1149;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;55,531809;1,058570;"ns/op";Smoothie;Int;true;1290;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;54,612103;4,785843;"ns/op";Smoothie;Int;true;1448;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;73,543032;2,950707;"ns/op";Smoothie;Int;true;1625;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;69,216552;4,807150;"ns/op";Smoothie;Int;true;1825;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;64,525466;1,920896;"ns/op";Smoothie;Int;true;2048;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;66,866671;0,814074;"ns/op";Smoothie;Int;true;2299;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;65,138215;2,394735;"ns/op";Smoothie;Int;true;2580;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;58,990412;2,216325;"ns/op";Smoothie;Int;true;2896;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;70,156163;0,176927;"ns/op";Smoothie;Int;true;3251;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;68,406889;4,526712;"ns/op";Smoothie;Int;true;3649;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;68,088275;1,109081;"ns/op";Smoothie;Int;true;4096;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;67,305586;2,560028;"ns/op";Smoothie;Int;true;4598;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;73,528808;2,408597;"ns/op";Smoothie;Int;true;5161;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;60,197510;0,630962;"ns/op";Smoothie;Int;true;5793;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;77,352479;6,110427;"ns/op";Smoothie;Int;true;6502;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;74,152165;2,584278;"ns/op";Smoothie;Int;true;7298;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;68,419655;0,289441;"ns/op";Smoothie;Int;true;8192;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;79,267241;1,382566;"ns/op";Smoothie;Int;true;9195;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;66,502052;6,314649;"ns/op";Smoothie;Int;true;10321;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;64,298587;1,693594;"ns/op";Smoothie;Int;true;11585;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;95,770299;12,841209;"ns/op";Smoothie;Int;true;13004;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;91,044549;4,500842;"ns/op";Smoothie;Int;true;14596;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;85,783068;2,787476;"ns/op";Smoothie;Int;true;16384;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;270,388833;31,761021;"ns/op";LockFree;Int;true;1024k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;266,068044;66,264347;"ns/op";LockFree;Int;true;1149k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;254,984742;35,290730;"ns/op";LockFree;Int;true;1290k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;239,203809;56,384658;"ns/op";LockFree;Int;true;1448k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;181,664711;19,901841;"ns/op";LockFree;Int;true;1625k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;176,900236;31,542425;"ns/op";LockFree;Int;true;1825k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;243,752022;82,109076;"ns/op";LockFree;Int;true;2048k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;238,371199;42,664362;"ns/op";LockFree;Int;true;2299k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;219,931645;155,033240;"ns/op";LockFree;Int;true;2580k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;206,167173;67,282306;"ns/op";LockFree;Int;true;2896k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;212,287508;46,001870;"ns/op";LockFree;Int;true;3251k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;205,928985;108,767334;"ns/op";LockFree;Int;true;3649k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;268,043486;76,683409;"ns/op";LockFree;Int;true;4096k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;271,264048;121,721765;"ns/op";LockFree;Int;true;4598k;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;245,935085;93,924397;"ns/op";LockFree;Int;true;5161k;false
